28,079,008,20,59,04,2024,03,1.6,V,0.5,V,0.3,V,1.1,V,1.8,V,2.9,V,2.6,V,0.7,V,0.3,V,0.3,V,1.8,V,3.9,V,3.9,V,4.1,V,2.8,V,2.9,V,3.3,V,3.9,V,4.6,V,2.8,V,1.9,V,4,V,1.9,V,0.7,V,1,V,0.5,V,0.5,V,0.2,V,0.2,V,0.2,V,0.2,V
28,079,008,20,59,04,2024,04,0.6,V,1.7,V,2.1,V,5.2,V,3.6,V,2.7,V,1.5,V,1.1,V,1,V,1.5,V,2.2,V,1.6,V,2.6,V,1.4,V,3.3,V,2.3,V,1,V,0.9,V,1.1,V,0.9,V,0.3,V,0.5,V,0.8,V,1,V,2.4,V,1.2,V,0.3,V,0.6,V,0.8,V,1.3,V,0,N
28,079,008,20,59,04,2024,05,0.2,V,0.2,V,0.8,V,0.3,V,0.2,V,0.9,V,0.8,V,1.7,N,3.3,V,2.7,V,0.7,V,0.7,V,1.4,V,0.7,V,0.3,V,0.5,V,0.5,V,0.5,V,0.3,V,1.2,V,1.7,V,1.2,V,1.5,V,1.1,V,1.1,V,2.2,V,1.7,V,1,V,2.4,V,1.5,V,0.8,V
28,079,008,30,59,04,2024,01,0.6,V,0.7,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.7,V,0.4,V,0.5,V,0.3,V,0.5,V,0.6,V,0.8,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.4,V,0.9,V,1,V,1.2,V,0.8,V,0.8,V,0.4,V,0.3,V,0.3,V,0.4,V,0.8,V
28,079,008,30,59,04,2024,02,1.2,V,0.8,V,0.8,V,0.7,V,1,V,1.2,V,0.4,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.3,V,0.5,V,0.3,V,0.2,V,0.5,V,0.3,V,0.5,V,0.4,V,0.6,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.3,V,0.7,V,0.7,V,0,N,0,N
28,079,008,30,59,04,2024,03,0.4,V,0.4,V,0.2,V,0.3,V,0.5,V,0.6,V,0.5,V,0.2,V,0.2,V,0.3,V,0.4,V,0.8,V,0.6,V,0.6,V,0.3,V,0.3,V,0.5,V,0.4,V,0.5,V,0.3,V,0.2,V,0.3,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V
28,079,008,30,59,04,2024,04,0.2,V,0.2,V,0.1,V,0.3,V,0.2,V,0.3,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0,N
28,079,008,30,59,04,2024,05,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,N,0.3,V,0.3,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V
28,079,008,35,59,04,2024,01,0.1,V,0.3,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.4,V,0.3,V,0.2,V,0.1,V,0.2,V,0.2,V,0.3,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.6,V,0.8,V,1.9,V,1,V,1,V,0.3,V,0.2,V,0.2,V,0.4,V,0.6,V
28,079,008,35,59,04,2024,02,0.8,V,0.7,V,0.4,V,0.3,V,0.8,V,1.4,V,0.5,V,0.6,V,0.1,V,0.1,V,0.1,V,0.1,V,0.3,V,0.4,V,0.5,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.3,V,0.5,V,0,N,0,N
28,079,008,35,59,04,2024,03,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.3,V,0.4,V,0.1,V,0.1,V,0.1,V,0.1,V,0.6,V,0.5,V,0.8,V,0.4,V,0.5,V,0.7,V,0.7,V,0.8,V,0.4,V,0.2,V,0.5,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,079,008,35,59,04,2024,04,0.1,V,0.2,V,0.1,V,0.4,V,0.4,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.4,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0,N
28,079,008,35,59,04,2024,05,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,N,0.3,V,0.3,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.3,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V
28,079,011,07,08,04,2024,01,10,V,26,V,11,V,12,V,6,V,4,V,4,V,39,V,13,V,7,V,5,V,13,V,17,V,19,V,4,V,5,V,3,V,3,V,2,V,3,V,6,V,30,V,55,V,96,V,60,V,67,V,19,V,16,V,8,V,30,V,20,V
28,079,011,07,08,04,2024,02,33,V,26,V,9,V,12,V,19,V,32,V,6,V,8,V,9,V,3,V,2,V,3,V,16,V,10,V,13,V,6,V,15,V,12,V,12,V,21,V,18,V,2,V,3,V,2,V,1,V,6,V,5,V,7,V,20,V,0,N,0,N
